[2025-04-10 05:19:37] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:19:37, systemid=3, lat=35.0729846, lon=129.0906986, alt=30.024, dist_traveled=null, wp_dist=177, dist_to_home=1.3462147616258275E7, vertical_speed=0.026922783, ground_speed=25.50125, wind_vel=0.0, airspeed=24.976934, gps_hdop=1.21, roll=0.14, pitch=-2.45, yaw=32.66, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654}
[2025-04-10 05:19:38] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:19:38, systemid=3, lat=35.073176, lon=129.0908519, alt=30.015, dist_traveled=null, wp_dist=151, dist_to_home=1.346215125487254E7, vertical_speed=0.010519842, ground_speed=25.49063, wind_vel=0.1852124, airspeed=24.98156, gps_hdop=1.21, roll=-0.01, pitch=-2.40, yaw=32.70, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:02, systemid=3, lat=35.0741441, lon=129.0919241, alt=31.023, dist_traveled=null, wp_dist=671, dist_to_home=1.3462194131707042E7, vertical_speed=-1.4521989, ground_speed=23.048628, wind_vel=0.20842785, airspeed=22.89575, gps_hdop=1.21, roll=55.64, pitch=-2.56, yaw=97.09, ch3percent=41.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1414, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:03, systemid=3, lat=35.0740874, lon=129.0921642, alt=29.521, dist_traveled=null, wp_dist=672, dist_to_home=1.346221659726454E7, vertical_speed=-1.5541812, ground_speed=23.087421, wind_vel=0.20980364, airspeed=22.717894, gps_hdop=1.21, roll=55.38, pitch=-2.50, yaw=127.26, ch3percent=52.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1528, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:04, systemid=3, lat=35.0739378, lon=129.0923358, alt=28.165, dist_traveled=null, wp_dist=662, dist_to_home=1.3462237784305068E7, vertical_speed=-0.648195, ground_speed=23.561525, wind_vel=0.20758615, airspeed=23.100292, gps_hdop=1.21, roll=54.33, pitch=-0.42, yaw=159.39, ch3percent=63.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1636, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:05, systemid=3, lat=35.0737319, lon=129.0923891, alt=27.523, dist_traveled=null, wp_dist=643, dist_to_home=1.3462251864718987E7, vertical_speed=-0.37202495, ground_speed=23.945969, wind_vel=0.20089005, airspeed=23.504614, gps_hdop=1.21, roll=49.71, pitch=-0.29, yaw=-174.26, ch3percent=63.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1634, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:06, systemid=3, lat=35.073523, lon=129.09233, alt=27.033, dist_traveled=null, wp_dist=620, dist_to_home=1.346225681775035E7, vertical_speed=-0.6184611, ground_speed=24.126745, wind_vel=0.1896038, airspeed=23.692055, gps_hdop=1.21, roll=38.09, pitch=-1.90, yaw=-155.92, ch3percent=59.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1590, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:06, systemid=3, lat=35.0733351, lon=129.0921985, alt=26.323, dist_traveled=null, wp_dist=596, dist_to_home=1.3462254812780755E7, vertical_speed=-0.6517786, ground_speed=24.320156, wind_vel=0.17595583, airspeed=23.813877, gps_hdop=1.21, roll=19.73, pitch=-3.13, yaw=-144.65, ch3percent=59.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1593, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:07, systemid=3, lat=35.073164, lon=129.0920309, alt=25.726, dist_traveled=null, wp_dist=572, dist_to_home=1.3462249040638229E7, vertical_speed=-0.23329854, ground_speed=24.5825, wind_vel=0.16182196, airspeed=24.07931, gps_hdop=1.21, roll=1.72, pitch=-2.78, yaw=-140.04, ch3percent=63.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1638, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:09, systemid=3, lat=35.0729096, lon=129.0917682, alt=25.731, dist_traveled=null, wp_dist=537, dist_to_home=1.3462239344552534E7, vertical_speed=0.23637088, ground_speed=24.83828, wind_vel=0.14716955, airspeed=24.264778, gps_hdop=1.21, roll=-8.46, pitch=-1.60, yaw=-140.72, ch3percent=67.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1678, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:10, systemid=3, lat=35.0727292, lon=129.0916057, alt=26.203, dist_traveled=null, wp_dist=513, dist_to_home=1.3462234430098379E7, vertical_speed=0.53475165, ground_speed=25.05944, wind_vel=0.12525947, airspeed=24.507856, gps_hdop=1.21, roll=-13.11, pitch=-0.90, yaw=-145.41, ch3percent=70.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1702, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:11, systemid=3, lat=35.0725374, lon=129.0914602, alt=26.807, dist_traveled=null, wp_dist=488, dist_to_home=1.3462231453583011E7, vertical_speed=0.5764828, ground_speed=25.17354, wind_vel=0.11395312, airspeed=24.680386, gps_hdop=1.21, roll=-12.72, pitch=-0.90, yaw=-149.85, ch3percent=69.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1695, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:12, systemid=3, lat=35.0723376, lon=129.0913332, alt=27.375, dist_traveled=null, wp_dist=464, dist_to_home=1.3462230378780894E7, vertical_speed=0.4647977, ground_speed=25.182083, wind_vel=0.10066107, airspeed=24.738928, gps_hdop=1.21, roll=-11.38, pitch=-1.10, yaw=-154.02, ch3percent=68.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1687, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:13, systemid=3, lat=35.0721291, lon=129.0912214, alt=27.838, dist_traveled=null, wp_dist=438, dist_to_home=1.3462230966501392E7, vertical_speed=0.41891447, ground_speed=25.255177, wind_vel=0.09106379, airspeed=24.835926, gps_hdop=1.21, roll=-8.47, pitch=-1.39, yaw=-157.49, ch3percent=67.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1678, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:13, systemid=3, lat=35.0720238, lon=129.0911708, alt=28.05, dist_traveled=null, wp_dist=426, dist_to_home=1.3462231746758357E7, vertical_speed=0.32915455, ground_speed=25.24034, wind_vel=0.08769329, airspeed=24.80662, gps_hdop=1.21, roll=-6.32, pitch=-1.50, yaw=-159.49, ch3percent=67.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1673, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:15, systemid=3, lat=35.0717029, lon=129.0910326, alt=28.55, dist_traveled=null, wp_dist=388, dist_to_home=1.3462235444042442E7, vertical_speed=0.33119354, ground_speed=25.272047, wind_vel=0.08203307, airspeed=24.846338, gps_hdop=1.21, roll=-3.14, pitch=-1.62, yaw=-161.63, ch3percent=67.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1671, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:16, systemid=3, lat=35.0715944, lon=129.0909893, alt=28.719, dist_traveled=null, wp_dist=375, dist_to_home=1.3462236976687653E7, vertical_speed=0.24038848, ground_speed=25.314285, wind_vel=0.08203143, airspeed=24.865993, gps_hdop=1.21, roll=-1.63, pitch=-1.82, yaw=-162.35, ch3percent=66.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1667, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:17] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:17, systemid=3, lat=35.0712679, lon=129.0908631, alt=29.072, dist_traveled=null, wp_dist=337, dist_to_home=1.3462241926622264E7, vertical_speed=0.19725542, ground_speed=25.356236, wind_vel=0.08521288, airspeed=24.87704, gps_hdop=1.21, roll=0.18, pitch=-2.05, yaw=-162.72, ch3percent=66.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1664, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:18] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:18, systemid=3, lat=35.0710509, lon=129.0907795, alt=29.26, dist_traveled=null, wp_dist=324, dist_to_home=1.3462245239078868E7, vertical_speed=0.15098967, ground_speed=25.32995, wind_vel=0.087987594, airspeed=24.858383, gps_hdop=1.21, roll=0.75, pitch=-2.04, yaw=-162.62, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:19] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:18, systemid=3, lat=35.0709433, lon=129.0907375, alt=29.345, dist_traveled=null, wp_dist=299, dist_to_home=1.3462246836446673E7, vertical_speed=0.0978684, ground_speed=25.31849, wind_vel=0.093925565, airspeed=24.868681, gps_hdop=1.21, roll=1.10, pitch=-2.19, yaw=-162.38, ch3percent=66.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1663, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:20] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:20, systemid=3, lat=35.0706179, lon=129.0906082, alt=29.544, dist_traveled=null, wp_dist=261, dist_to_home=1.3462251478556417E7, vertical_speed=0.082133934, ground_speed=25.330694, wind_vel=0.10452379, airspeed=24.929207, gps_hdop=1.21, roll=1.33, pitch=-2.28, yaw=-161.91, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:21] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:21, systemid=3, lat=35.0704017, lon=129.0905198, alt=29.629, dist_traveled=null, wp_dist=236, dist_to_home=1.3462254357256232E7, vertical_speed=0.098912306, ground_speed=25.34418, wind_vel=0.11246137, airspeed=24.895367, gps_hdop=1.21, roll=1.16, pitch=-2.21, yaw=-161.49, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:22] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:22, systemid=3, lat=35.070186, lon=129.0904298, alt=29.728, dist_traveled=null, wp_dist=211, dist_to_home=1.3462257080393247E7, vertical_speed=0.06999991, ground_speed=25.353746, wind_vel=0.120088644, airspeed=24.873884, gps_hdop=1.21, roll=0.77, pitch=-2.27, yaw=-161.15, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:23] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:23, systemid=3, lat=35.0699704, lon=129.0903386, alt=29.792, dist_traveled=null, wp_dist=185, dist_to_home=1.3462259699765632E7, vertical_speed=0.03503543, ground_speed=25.380081, wind_vel=0.12672594, airspeed=24.894321, gps_hdop=1.21, roll=0.41, pitch=-2.37, yaw=-160.88, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:24, systemid=3, lat=35.0697548, lon=129.0902466, alt=29.836, dist_traveled=null, wp_dist=160, dist_to_home=1.346226225306192E7, vertical_speed=0.06529066, ground_speed=25.40277, wind_vel=0.13404204, airspeed=24.95518, gps_hdop=1.21, roll=0.13, pitch=-2.32, yaw=-160.90, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:25, systemid=3, lat=35.0695394, lon=129.0901547, alt=29.916, dist_traveled=null, wp_dist=134, dist_to_home=1.3462264805094777E7, vertical_speed=0.0459613, ground_speed=25.382463, wind_vel=0.14127682, airspeed=24.940578, gps_hdop=1.21, roll=0.03, pitch=-2.27, yaw=-160.82, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:26] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:26, systemid=3, lat=35.0693246, lon=129.0900629, alt=29.945, dist_traveled=null, wp_dist=109, dist_to_home=1.3462267337051915E7, vertical_speed=0.00926171, ground_speed=25.370375, wind_vel=0.14911523, airspeed=24.930134, gps_hdop=1.21, roll=-0.03, pitch=-2.40, yaw=-160.82, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:27] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:27, systemid=3, lat=35.0691083, lon=129.0899705, alt=29.966, dist_traveled=null, wp_dist=83, dist_to_home=1.3462269889972413E7, vertical_speed=0.008333556, ground_speed=25.405586, wind_vel=0.15660036, airspeed=24.91747, gps_hdop=1.21, roll=0.12, pitch=-2.37, yaw=-160.74, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:28] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:28, systemid=3, lat=35.0690002, lon=129.0899243, alt=29.962, dist_traveled=null, wp_dist=71, dist_to_home=1.3462271164041948E7, vertical_speed=0.028852109, ground_speed=25.434326, wind_vel=0.15882657, airspeed=24.942972, gps_hdop=1.21, roll=-0.18, pitch=-2.28, yaw=-160.79, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:29] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:29, systemid=3, lat=35.0687847, lon=129.0898326, alt=29.989, dist_traveled=null, wp_dist=45, dist_to_home=1.3462273736908654E7, vertical_speed=0.044985652, ground_speed=25.425772, wind_vel=0.16553786, airspeed=24.92395, gps_hdop=1.21, roll=0.15, pitch=-2.29, yaw=-160.84, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:30] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:30, systemid=3, lat=35.0684641, lon=129.0896855, alt=29.965, dist_traveled=null, wp_dist=263, dist_to_home=1.346227668381323E7, vertical_speed=0.0101865055, ground_speed=25.54056, wind_vel=0.17475079, airspeed=25.001717, gps_hdop=1.21, roll=44.80, pitch=0.60, yaw=-153.77, ch3percent=79.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1796, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:31] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:31, systemid=3, lat=35.0682769, lon=129.0895235, alt=30.545, dist_traveled=null, wp_dist=238, dist_to_home=1.3462272127935186E7, vertical_speed=-0.2151554, ground_speed=25.52348, wind_vel=0.18077049, airspeed=25.030882, gps_hdop=1.21, roll=24.88, pitch=-2.57, yaw=-142.28, ch3percent=64.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1643, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:32] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:32, systemid=3, lat=35.068111, lon=129.0893301, alt=30.444, dist_traveled=null, wp_dist=213, dist_to_home=1.346226398067764E7, vertical_speed=-0.09922779, ground_speed=25.478247, wind_vel=0.18425758, airspeed=24.98996, gps_hdop=1.21, roll=20.03, pitch=-2.23, yaw=-133.92, ch3percent=64.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1642, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:33] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:33, systemid=3, lat=35.0679657, lon=129.0891143, alt=30.221, dist_traveled=null, wp_dist=188, dist_to_home=1.3462253017179927E7, vertical_speed=-0.19235167, ground_speed=25.461164, wind_vel=0.18576816, airspeed=24.957445, gps_hdop=1.21, roll=14.01, pitch=-2.60, yaw=-127.90, ch3percent=64.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1643, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:34] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:34, systemid=3, lat=35.0678349, lon=129.0888854, alt=30.018, dist_traveled=null, wp_dist=163, dist_to_home=1.3462240291287925E7, vertical_speed=-0.17374597, ground_speed=25.433527, wind_vel=0.1865381, airspeed=24.996983, gps_hdop=1.21, roll=7.51, pitch=-2.72, yaw=-124.14, ch3percent=64.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1646, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:35] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:35, systemid=3, lat=35.0677117, lon=129.0886497, alt=29.856, dist_traveled=null, wp_dist=137, dist_to_home=1.3462226647061953E7, vertical_speed=-0.068680845, ground_speed=25.443146, wind_vel=0.18686463, airspeed=25.014505, gps_hdop=1.21, roll=2.49, pitch=-2.55, yaw=-122.17, ch3percent=65.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1651, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:36] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:36, systemid=3, lat=35.0675917, lon=129.0884123, alt=29.796, dist_traveled=null, wp_dist=112, dist_to_home=1.3462212712024868E7, vertical_speed=-0.026285788, ground_speed=25.420815, wind_vel=0.18757923, airspeed=24.983355, gps_hdop=1.21, roll=-0.51, pitch=-2.47, yaw=-121.64, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:37] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:37, systemid=3, lat=35.0674706, lon=129.0881744, alt=29.765, dist_traveled=null, wp_dist=86, dist_to_home=1.3462198787360454E7, vertical_speed=-0.023429342, ground_speed=25.452566, wind_vel=0.18910138, airspeed=24.991617, gps_hdop=1.21, roll=-2.01, pitch=-2.40, yaw=-122.08, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:38] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:38, systemid=3, lat=35.0673478, lon=129.0879398, alt=29.781, dist_traveled=null, wp_dist=61, dist_to_home=1.3462185214671446E7, vertical_speed=0.03621725, ground_speed=25.427837, wind_vel=0.19050853, airspeed=25.025951, gps_hdop=1.21, roll=-2.69, pitch=-2.24, yaw=-122.52, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:39] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:39, systemid=3, lat=35.0672214, lon=129.0877062, alt=29.83, dist_traveled=null, wp_dist=35, dist_to_home=1.3462171893625036E7, vertical_speed=0.057578914, ground_speed=25.444126, wind_vel=0.19485176, airspeed=24.988594, gps_hdop=1.21, roll=-2.81, pitch=-2.27, yaw=-123.55, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:32:40] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:32:40, systemid=3, lat=35.0670927, lon=129.0874763, alt=29.881, dist_traveled=null, wp_dist=10, dist_to_home=1.3462158985756306E7, vertical_speed=0.0225513, ground_speed=25.427525, wind_vel=0.19903459, airspeed=24.963753, gps_hdop=1.21, roll=-2.83, pitch=-2.29, yaw=-124.46, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
