[2025-04-10 03:27:46] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:27:46, systemid=3, lat=35.073569, lon=129.0923471, alt=27.183, dist_traveled=null, wp_dist=626, dist_to_home=1.3462256064034782E7, vertical_speed=-0.56596994, ground_speed=24.129744, wind_vel=0.0, airspeed=23.714626, gps_hdop=1.21, roll=42.74, pitch=-1.38, yaw=-161.67, ch3percent=59.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1599}
[2025-04-10 03:27:47] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:27:47, systemid=3, lat=35.0732837, lon=129.0921612, alt=26.074, dist_traveled=null, wp_dist=590, dist_to_home=1.3462254154778158E7, vertical_speed=-0.74361324, ground_speed=24.314648, wind_vel=0.17087936, airspeed=23.863455, gps_hdop=1.21, roll=21.40, pitch=-3.26, yaw=-145.87, ch3percent=59.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1599, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:22:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:22:54, systemid=3, lat=35.0677607, lon=129.0887471, alt=29.931, dist_traveled=null, wp_dist=150, dist_to_home=1.3462232375240546E7, vertical_speed=-0.14778483, ground_speed=25.470263, wind_vel=0.17976628, airspeed=24.959675, gps_hdop=1.21, roll=4.27, pitch=-2.69, yaw=-122.83, ch3percent=65.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1650, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:22:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:22:55, systemid=3, lat=35.0676409, lon=129.0885119, alt=29.836, dist_traveled=null, wp_dist=124, dist_to_home=1.3462218612281816E7, vertical_speed=-0.09485721, ground_speed=25.400013, wind_vel=0.18033548, airspeed=24.954601, gps_hdop=1.21, roll=0.73, pitch=-2.59, yaw=-121.79, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:22:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:22:56, systemid=3, lat=35.0675213, lon=129.0882749, alt=29.777, dist_traveled=null, wp_dist=99, dist_to_home=1.3462204691350635E7, vertical_speed=0.011707063, ground_speed=25.394863, wind_vel=0.18191175, airspeed=24.989521, gps_hdop=1.21, roll=-1.40, pitch=-2.30, yaw=-121.72, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:22:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:22:57, systemid=3, lat=35.0673991, lon=129.0880375, alt=29.79, dist_traveled=null, wp_dist=73, dist_to_home=1.346219085957968E7, vertical_speed=0.026495434, ground_speed=25.445518, wind_vel=0.18373004, airspeed=24.975279, gps_hdop=1.21, roll=-2.64, pitch=-2.34, yaw=-122.24, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:22:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:22:58, systemid=3, lat=35.067274, lon=129.0878026, alt=29.831, dist_traveled=null, wp_dist=48, dist_to_home=1.3462177370238563E7, vertical_speed=0.012999184, ground_speed=25.464966, wind_vel=0.18639122, airspeed=24.999249, gps_hdop=1.21, roll=-3.09, pitch=-2.37, yaw=-123.21, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:22:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:22:59, systemid=3, lat=35.0671455, lon=129.0875707, alt=29.855, dist_traveled=null, wp_dist=22, dist_to_home=1.3462164288074205E7, vertical_speed=0.054995168, ground_speed=25.476645, wind_vel=0.18948326, airspeed=25.015812, gps_hdop=1.21, roll=-2.56, pitch=-2.23, yaw=-124.24, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:00, systemid=3, lat=35.0670147, lon=129.0873424, alt=29.907, dist_traveled=null, wp_dist=85, dist_to_home=1.3462151610839598E7, vertical_speed=0.029179052, ground_speed=25.427284, wind_vel=0.19461948, airspeed=24.994837, gps_hdop=1.21, roll=-1.84, pitch=-2.33, yaw=-125.05, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:01, systemid=3, lat=35.0668869, lon=129.087111, alt=29.885, dist_traveled=null, wp_dist=105, dist_to_home=1.3462138536741192E7, vertical_speed=-0.41019824, ground_speed=25.506216, wind_vel=0.19805187, airspeed=25.010181, gps_hdop=1.21, roll=57.25, pitch=-0.61, yaw=-117.91, ch3percent=88.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1883, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:02, systemid=3, lat=35.066837, lon=129.086838, alt=31.073, dist_traveled=null, wp_dist=84, dist_to_home=1.3462118368461624E7, vertical_speed=0.51761174, ground_speed=25.527538, wind_vel=0.20300087, airspeed=25.218964, gps_hdop=1.21, roll=35.22, pitch=-1.10, yaw=-98.09, ch3percent=63.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1636, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:03, systemid=3, lat=35.0668406, lon=129.0865587, alt=31.069, dist_traveled=null, wp_dist=956, dist_to_home=1.346209516473091E7, vertical_speed=0.06842906, ground_speed=25.53557, wind_vel=0.20687833, airspeed=25.140856, gps_hdop=1.21, roll=46.11, pitch=-1.01, yaw=-81.65, ch3percent=69.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1696, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:04, systemid=3, lat=35.0669394, lon=129.0863077, alt=31.455, dist_traveled=null, wp_dist=959, dist_to_home=1.3462069818244072E7, vertical_speed=1.8531022, ground_speed=26.057484, wind_vel=0.20783743, airspeed=25.58767, gps_hdop=1.21, roll=55.20, pitch=5.06, yaw=-45.95, ch3percent=78.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1788, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:05, systemid=3, lat=35.0671321, lon=129.0861483, alt=32.654, dist_traveled=null, wp_dist=949, dist_to_home=1.3462047610677836E7, vertical_speed=0.14930661, ground_speed=25.799364, wind_vel=0.20373526, airspeed=25.397118, gps_hdop=1.21, roll=52.91, pitch=0.21, yaw=-26.99, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:06, systemid=3, lat=35.0673548, lon=129.0860826, alt=32.5, dist_traveled=null, wp_dist=932, dist_to_home=1.3462031720025005E7, vertical_speed=-0.3719132, ground_speed=25.57495, wind_vel=0.19721189, airspeed=25.229416, gps_hdop=1.21, roll=50.07, pitch=-0.83, yaw=-4.84, ch3percent=61.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1619, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:07, systemid=3, lat=35.0675797, lon=129.0861177, alt=31.865, dist_traveled=null, wp_dist=910, dist_to_home=1.3462024039022189E7, vertical_speed=-0.8302235, ground_speed=25.276327, wind_vel=0.18644665, airspeed=24.97796, gps_hdop=1.21, roll=43.29, pitch=-2.42, yaw=14.06, ch3percent=57.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1576, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:08, systemid=3, lat=35.0677856, lon=129.0862296, alt=30.795, dist_traveled=null, wp_dist=886, dist_to_home=1.3462023585189944E7, vertical_speed=-1.127503, ground_speed=25.110468, wind_vel=0.17176943, airspeed=24.842052, gps_hdop=1.21, roll=33.03, pitch=-3.73, yaw=28.42, ch3percent=56.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1565, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:09, systemid=3, lat=35.0679697, lon=129.0863922, alt=29.603, dist_traveled=null, wp_dist=860, dist_to_home=1.346202833765609E7, vertical_speed=-0.99462265, ground_speed=25.186094, wind_vel=0.15772462, airspeed=24.733685, gps_hdop=1.21, roll=19.48, pitch=-4.23, yaw=38.42, ch3percent=59.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1596, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:10, systemid=3, lat=35.0681366, lon=129.0865802, alt=28.739, dist_traveled=null, wp_dist=835, dist_to_home=1.3462035993578628E7, vertical_speed=-0.5676868, ground_speed=25.29924, wind_vel=0.14212601, airspeed=24.79031, gps_hdop=1.21, roll=6.79, pitch=-3.61, yaw=43.63, ch3percent=63.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1630, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:11, systemid=3, lat=35.0682977, lon=129.0867769, alt=28.337, dist_traveled=null, wp_dist=811, dist_to_home=1.3462044639608989E7, vertical_speed=-0.16096953, ground_speed=25.416443, wind_vel=0.1274257, airspeed=24.893353, gps_hdop=1.21, roll=-1.57, pitch=-2.84, yaw=44.87, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:12, systemid=3, lat=35.0684614, lon=129.0869728, alt=28.275, dist_traveled=null, wp_dist=785, dist_to_home=1.3462053097262422E7, vertical_speed=0.080676064, ground_speed=25.50928, wind_vel=0.11324293, airspeed=24.956255, gps_hdop=1.21, roll=-6.12, pitch=-2.18, yaw=43.75, ch3percent=67.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1675, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:13, systemid=3, lat=35.0686301, lon=129.0871609, alt=28.44, dist_traveled=null, wp_dist=760, dist_to_home=1.3462060676386662E7, vertical_speed=0.19397697, ground_speed=25.522343, wind_vel=0.099229164, airspeed=25.026543, gps_hdop=1.21, roll=-7.40, pitch=-1.94, yaw=41.63, ch3percent=67.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1677, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:14, systemid=3, lat=35.0688064, lon=129.0873411, alt=28.71, dist_traveled=null, wp_dist=735, dist_to_home=1.346206724646542E7, vertical_speed=0.322922, ground_speed=25.528763, wind_vel=0.08691758, airspeed=25.031216, gps_hdop=1.21, roll=-7.10, pitch=-1.63, yaw=39.18, ch3percent=67.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1672, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:15, systemid=3, lat=35.0689882, lon=129.0875118, alt=29.009, dist_traveled=null, wp_dist=709, dist_to_home=1.34620727743054E7, vertical_speed=0.22568785, ground_speed=25.48479, wind_vel=0.07566342, airspeed=24.989382, gps_hdop=1.21, roll=-6.32, pitch=-1.83, yaw=36.87, ch3percent=66.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1668, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:16, systemid=3, lat=35.0691739, lon=129.0876734, alt=29.247, dist_traveled=null, wp_dist=684, dist_to_home=1.3462077368141746E7, vertical_speed=0.17255014, ground_speed=25.412458, wind_vel=0.065085836, airspeed=24.937536, gps_hdop=1.21, roll=-4.48, pitch=-1.87, yaw=35.01, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:17] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:17, systemid=3, lat=35.069363, lon=129.0878288, alt=29.412, dist_traveled=null, wp_dist=659, dist_to_home=1.3462081290650407E7, vertical_speed=0.106721215, ground_speed=25.396013, wind_vel=0.058162853, airspeed=24.957699, gps_hdop=1.21, roll=-2.95, pitch=-2.01, yaw=33.70, ch3percent=66.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1663, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:18] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:18, systemid=3, lat=35.0695531, lon=129.0879795, alt=29.531, dist_traveled=null, wp_dist=633, dist_to_home=1.3462084778404383E7, vertical_speed=0.11455665, ground_speed=25.299656, wind_vel=0.054008275, airspeed=24.961412, gps_hdop=1.21, roll=-1.57, pitch=-1.98, yaw=32.80, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:19] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:19, systemid=3, lat=35.069746, lon=129.0881291, alt=29.645, dist_traveled=null, wp_dist=608, dist_to_home=1.3462088043636955E7, vertical_speed=0.12018198, ground_speed=25.33106, wind_vel=0.055070933, airspeed=24.93924, gps_hdop=1.21, roll=-0.42, pitch=-2.07, yaw=32.28, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:20] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:20, systemid=3, lat=35.069939, lon=129.0882775, alt=29.73, dist_traveled=null, wp_dist=583, dist_to_home=1.3462091205079248E7, vertical_speed=0.063969895, ground_speed=25.331684, wind_vel=0.059293073, airspeed=24.921976, gps_hdop=1.21, roll=0.26, pitch=-2.17, yaw=32.17, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:21] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:21, systemid=3, lat=35.0701327, lon=129.088427, alt=29.807, dist_traveled=null, wp_dist=557, dist_to_home=1.346209442418756E7, vertical_speed=0.05035564, ground_speed=25.380547, wind_vel=0.06435761, airspeed=24.917084, gps_hdop=1.21, roll=0.55, pitch=-2.25, yaw=32.26, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:22] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:22, systemid=3, lat=35.070325, lon=129.0885764, alt=29.879, dist_traveled=null, wp_dist=532, dist_to_home=1.3462097700764265E7, vertical_speed=0.05463518, ground_speed=25.350012, wind_vel=0.07232212, airspeed=24.962976, gps_hdop=1.21, roll=0.84, pitch=-2.23, yaw=32.59, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:23] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:23, systemid=3, lat=35.0705164, lon=129.0887267, alt=29.937, dist_traveled=null, wp_dist=506, dist_to_home=1.3462101093761621E7, vertical_speed=0.050389692, ground_speed=25.354845, wind_vel=0.08001774, airspeed=24.92417, gps_hdop=1.21, roll=0.49, pitch=-2.23, yaw=32.79, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:24, systemid=3, lat=35.0707098, lon=129.0888799, alt=30.007, dist_traveled=null, wp_dist=481, dist_to_home=1.346210463172047E7, vertical_speed=0.007663723, ground_speed=25.42701, wind_vel=0.08585461, airspeed=24.919868, gps_hdop=1.21, roll=0.42, pitch=-2.43, yaw=33.00, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:25, systemid=3, lat=35.0709006, lon=129.0890319, alt=30.018, dist_traveled=null, wp_dist=456, dist_to_home=1.3462108192873294E7, vertical_speed=-0.007793358, ground_speed=25.40714, wind_vel=0.09374289, airspeed=24.947842, gps_hdop=1.21, roll=0.20, pitch=-2.38, yaw=33.23, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:26] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:26, systemid=3, lat=35.0710908, lon=129.0891843, alt=30.025, dist_traveled=null, wp_dist=430, dist_to_home=1.3462111815104263E7, vertical_speed=-0.032776248, ground_speed=25.408484, wind_vel=0.10133266, airspeed=24.931229, gps_hdop=1.21, roll=0.10, pitch=-2.47, yaw=33.32, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:27] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:27, systemid=3, lat=35.071281, lon=129.0893368, alt=30.013, dist_traveled=null, wp_dist=405, dist_to_home=1.3462115445454892E7, vertical_speed=-0.019230345, ground_speed=25.365068, wind_vel=0.11075641, airspeed=24.908583, gps_hdop=1.21, roll=0.04, pitch=-2.35, yaw=33.39, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:28] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:28, systemid=3, lat=35.0714717, lon=129.0894898, alt=29.974, dist_traveled=null, wp_dist=379, dist_to_home=1.346211909339438E7, vertical_speed=-0.02236076, ground_speed=25.433237, wind_vel=0.117306046, airspeed=24.982477, gps_hdop=1.21, roll=-0.31, pitch=-2.44, yaw=33.31, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:29] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:29, systemid=3, lat=35.071663, lon=129.0896432, alt=29.972, dist_traveled=null, wp_dist=354, dist_to_home=1.3462122745971924E7, vertical_speed=0.027441237, ground_speed=25.41134, wind_vel=0.12654492, airspeed=24.98232, gps_hdop=1.21, roll=-0.15, pitch=-2.27, yaw=33.25, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:30] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:30, systemid=3, lat=35.0718547, lon=129.0897965, alt=29.987, dist_traveled=null, wp_dist=329, dist_to_home=1.346212637136135E7, vertical_speed=0.016350362, ground_speed=25.445389, wind_vel=0.13373487, airspeed=25.047522, gps_hdop=1.21, roll=0.17, pitch=-2.44, yaw=33.24, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:31] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:31, systemid=3, lat=35.072047, lon=129.0899503, alt=30.017, dist_traveled=null, wp_dist=303, dist_to_home=1.3462130009633401E7, vertical_speed=0.004955532, ground_speed=25.46821, wind_vel=0.14081846, airspeed=25.018751, gps_hdop=1.21, roll=-0.03, pitch=-2.35, yaw=33.35, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:32] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:32, systemid=3, lat=35.0722383, lon=129.0901032, alt=30.04, dist_traveled=null, wp_dist=278, dist_to_home=1.3462133620593833E7, vertical_speed=-0.009341382, ground_speed=25.447817, wind_vel=0.14759542, airspeed=24.964705, gps_hdop=1.21, roll=0.18, pitch=-2.51, yaw=33.38, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 04:23:33] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:23:33, systemid=3, lat=35.0724298, lon=129.0902564, alt=30.032, dist_traveled=null, wp_dist=252, dist_to_home=1.3462137246758068E7, vertical_speed=-8.025068E-4, ground_speed=25.471172, wind_vel=0.15402302, airspeed=24.958391, gps_hdop=1.21, roll=0.12, pitch=-2.43, yaw=33.44, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
