[2025-04-10 06:51:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:51:25, systemid=3, lat=35.0724056, lon=129.0913732, alt=27.162, dist_traveled=null, wp_dist=474, dist_to_home=1.3462230478799336E7, vertical_speed=0.48322156, ground_speed=25.201523, wind_vel=0.1097188, airspeed=24.78562, gps_hdop=1.21, roll=-11.46, pitch=-1.11, yaw=-154.13, ch3percent=69.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1690}
[2025-04-10 06:51:26] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:51:26, systemid=3, lat=35.0721999, lon=129.0912576, alt=27.677, dist_traveled=null, wp_dist=449, dist_to_home=1.3462230621500654E7, vertical_speed=0.39642644, ground_speed=25.246979, wind_vel=0.09982847, airspeed=24.83727, gps_hdop=1.21, roll=-8.60, pitch=-1.42, yaw=-157.61, ch3percent=68.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1683, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:40] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:40, systemid=3, lat=35.071824, lon=129.0910834, alt=28.358, dist_traveled=null, wp_dist=403, dist_to_home=1.3462233937199138E7, vertical_speed=0.26832357, ground_speed=25.246548, wind_vel=0.07412845, airspeed=24.82771, gps_hdop=1.21, roll=-4.50, pitch=-1.87, yaw=-160.97, ch3percent=67.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1670, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:41] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:41, systemid=3, lat=35.0716087, lon=129.0909945, alt=28.669, dist_traveled=null, wp_dist=378, dist_to_home=1.3462236732896667E7, vertical_speed=0.25852713, ground_speed=25.271612, wind_vel=0.071821466, airspeed=24.854685, gps_hdop=1.21, roll=-2.11, pitch=-1.90, yaw=-162.31, ch3percent=66.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1665, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:42] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:42, systemid=3, lat=35.0713925, lon=129.0909097, alt=28.967, dist_traveled=null, wp_dist=352, dist_to_home=1.3462239908924581E7, vertical_speed=0.18916595, ground_speed=25.292309, wind_vel=0.073279426, airspeed=24.815805, gps_hdop=1.21, roll=-0.74, pitch=-2.10, yaw=-162.78, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:43] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:43, systemid=3, lat=35.071175, lon=129.090826, alt=29.182, dist_traveled=null, wp_dist=327, dist_to_home=1.3462243236708235E7, vertical_speed=0.20488738, ground_speed=25.335463, wind_vel=0.076965235, airspeed=24.855246, gps_hdop=1.21, roll=0.41, pitch=-2.03, yaw=-162.84, ch3percent=66.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1664, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:44] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:44, systemid=3, lat=35.0709581, lon=129.0907419, alt=29.413, dist_traveled=null, wp_dist=302, dist_to_home=1.346224650318655E7, vertical_speed=0.13381296, ground_speed=25.347944, wind_vel=0.081841685, airspeed=24.80509, gps_hdop=1.21, roll=0.94, pitch=-2.21, yaw=-162.65, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:45] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:45, systemid=3, lat=35.0707412, lon=129.0906564, alt=29.573, dist_traveled=null, wp_dist=276, dist_to_home=1.34622496541153E7, vertical_speed=0.13717154, ground_speed=25.362688, wind_vel=0.08719235, airspeed=24.830889, gps_hdop=1.21, roll=0.79, pitch=-2.23, yaw=-162.34, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:46] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:46, systemid=3, lat=35.0705253, lon=129.0905697, alt=29.68, dist_traveled=null, wp_dist=251, dist_to_home=1.3462252658952702E7, vertical_speed=0.0553206, ground_speed=25.380999, wind_vel=0.09334378, airspeed=24.83601, gps_hdop=1.21, roll=1.10, pitch=-2.31, yaw=-162.00, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:47] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:47, systemid=3, lat=35.0703094, lon=129.0904812, alt=29.773, dist_traveled=null, wp_dist=226, dist_to_home=1.346225551525234E7, vertical_speed=0.08471433, ground_speed=25.369858, wind_vel=0.10035655, airspeed=24.896498, gps_hdop=1.21, roll=0.84, pitch=-2.26, yaw=-161.62, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:48] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:48, systemid=3, lat=35.0700938, lon=129.0903912, alt=29.845, dist_traveled=null, wp_dist=200, dist_to_home=1.3462258233642243E7, vertical_speed=0.009908394, ground_speed=25.379812, wind_vel=0.10770351, airspeed=24.898663, gps_hdop=1.21, roll=0.32, pitch=-2.47, yaw=-161.27, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:49] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:49, systemid=3, lat=35.0698786, lon=129.0903001, alt=29.877, dist_traveled=null, wp_dist=175, dist_to_home=1.3462260842404304E7, vertical_speed=0.013853691, ground_speed=25.369883, wind_vel=0.115443796, airspeed=24.903667, gps_hdop=1.21, roll=0.27, pitch=-2.43, yaw=-161.10, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:50] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:50, systemid=3, lat=35.0696643, lon=129.0902088, alt=29.926, dist_traveled=null, wp_dist=150, dist_to_home=1.3462263392241469E7, vertical_speed=-0.018025866, ground_speed=25.342083, wind_vel=0.124420926, airspeed=24.93326, gps_hdop=1.21, roll=0.13, pitch=-2.43, yaw=-161.01, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:51, systemid=3, lat=35.0694494, lon=129.0901169, alt=29.906, dist_traveled=null, wp_dist=124, dist_to_home=1.3462265920715272E7, vertical_speed=-0.018489802, ground_speed=25.356249, wind_vel=0.13310663, airspeed=24.945236, gps_hdop=1.21, roll=0.09, pitch=-2.43, yaw=-160.92, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:52, systemid=3, lat=35.0692342, lon=129.0900248, alt=29.951, dist_traveled=null, wp_dist=99, dist_to_home=1.3462268446701908E7, vertical_speed=0.015593793, ground_speed=25.374647, wind_vel=0.14204176, airspeed=24.956245, gps_hdop=1.21, roll=-0.13, pitch=-2.38, yaw=-161.06, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:53, systemid=3, lat=35.0690188, lon=129.0899331, alt=29.996, dist_traveled=null, wp_dist=73, dist_to_home=1.3462271014978157E7, vertical_speed=0.0057180114, ground_speed=25.37316, wind_vel=0.15044539, airspeed=24.906286, gps_hdop=1.21, roll=0.18, pitch=-2.45, yaw=-161.03, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:54, systemid=3, lat=35.0688029, lon=129.0898412, alt=29.98, dist_traveled=null, wp_dist=48, dist_to_home=1.3462273590172835E7, vertical_speed=0.05234881, ground_speed=25.39313, wind_vel=0.15820839, airspeed=24.955847, gps_hdop=1.21, roll=0.03, pitch=-2.33, yaw=-161.04, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:55, systemid=3, lat=35.068587, lon=129.0897496, alt=30.004, dist_traveled=null, wp_dist=276, dist_to_home=1.3462276190004075E7, vertical_speed=0.008735504, ground_speed=25.417288, wind_vel=0.16549745, airspeed=24.941216, gps_hdop=1.21, roll=31.79, pitch=-3.18, yaw=-157.95, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:56, systemid=3, lat=35.0683827, lon=129.0896239, alt=30.28, dist_traveled=null, wp_dist=253, dist_to_home=1.346227543201198E7, vertical_speed=0.5933229, ground_speed=25.575241, wind_vel=0.17034034, airspeed=25.085043, gps_hdop=1.21, roll=23.70, pitch=-1.05, yaw=-145.26, ch3percent=68.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1686, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:57, systemid=3, lat=35.0682034, lon=129.0894485, alt=30.465, dist_traveled=null, wp_dist=229, dist_to_home=1.3462269399465555E7, vertical_speed=-0.050307963, ground_speed=25.552513, wind_vel=0.17451474, airspeed=25.052158, gps_hdop=1.21, roll=24.00, pitch=-1.78, yaw=-136.76, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:58, systemid=3, lat=35.0680467, lon=129.0892436, alt=30.358, dist_traveled=null, wp_dist=203, dist_to_home=1.3462259871089898E7, vertical_speed=-0.22894055, ground_speed=25.522625, wind_vel=0.17719732, airspeed=24.972912, gps_hdop=1.21, roll=16.37, pitch=-2.73, yaw=-129.79, ch3percent=64.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1641, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:59:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:59:59, systemid=3, lat=35.0679081, lon=129.0890205, alt=30.139, dist_traveled=null, wp_dist=178, dist_to_home=1.3462247990418453E7, vertical_speed=-0.19963747, ground_speed=25.493546, wind_vel=0.17823829, airspeed=24.99926, gps_hdop=1.21, roll=9.24, pitch=-2.75, yaw=-125.04, ch3percent=64.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1642, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:00, systemid=3, lat=35.0677821, lon=129.0887892, alt=29.946, dist_traveled=null, wp_dist=153, dist_to_home=1.3462234840810116E7, vertical_speed=-0.15017222, ground_speed=25.418034, wind_vel=0.17843094, airspeed=24.95711, gps_hdop=1.21, roll=3.95, pitch=-2.70, yaw=-122.53, ch3percent=64.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1648, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:01, systemid=3, lat=35.0676614, lon=129.0885531, alt=29.821, dist_traveled=null, wp_dist=127, dist_to_home=1.346222104597502E7, vertical_speed=-0.076786935, ground_speed=25.43273, wind_vel=0.17933051, airspeed=24.973742, gps_hdop=1.21, roll=0.26, pitch=-2.53, yaw=-121.57, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:02, systemid=3, lat=35.0675413, lon=129.0883149, alt=29.767, dist_traveled=null, wp_dist=102, dist_to_home=1.3462207049614217E7, vertical_speed=-0.018409416, ground_speed=25.466806, wind_vel=0.18060496, airspeed=24.982538, gps_hdop=1.21, roll=-1.71, pitch=-2.42, yaw=-121.66, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:03, systemid=3, lat=35.0674193, lon=129.0880774, alt=29.776, dist_traveled=null, wp_dist=76, dist_to_home=1.3462193200211436E7, vertical_speed=0.015029277, ground_speed=25.498682, wind_vel=0.18230787, airspeed=25.032864, gps_hdop=1.21, roll=-2.75, pitch=-2.42, yaw=-122.37, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:04, systemid=3, lat=35.0672943, lon=129.087842, alt=29.812, dist_traveled=null, wp_dist=51, dist_to_home=1.3462179664953029E7, vertical_speed=0.05869519, ground_speed=25.51271, wind_vel=0.18457906, airspeed=25.011482, gps_hdop=1.21, roll=-2.83, pitch=-2.26, yaw=-123.28, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:05, systemid=3, lat=35.0671661, lon=129.0876093, alt=29.874, dist_traveled=null, wp_dist=25, dist_to_home=1.3462166502724735E7, vertical_speed=-0.011671148, ground_speed=25.497179, wind_vel=0.18746603, airspeed=25.006372, gps_hdop=1.21, roll=-2.74, pitch=-2.45, yaw=-124.29, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:06, systemid=3, lat=35.0670359, lon=129.0873811, alt=29.902, dist_traveled=null, wp_dist=87, dist_to_home=1.3462153805542562E7, vertical_speed=-0.018053226, ground_speed=25.421282, wind_vel=0.19284686, airspeed=24.98282, gps_hdop=1.21, roll=-1.83, pitch=-2.42, yaw=-125.02, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:07, systemid=3, lat=35.066905, lon=129.0871525, alt=29.897, dist_traveled=null, wp_dist=107, dist_to_home=1.346214110816381E7, vertical_speed=-0.2814387, ground_speed=25.578411, wind_vel=0.19754986, airspeed=25.011929, gps_hdop=1.21, roll=56.90, pitch=1.38, yaw=-114.70, ch3percent=74.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1748, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:08, systemid=3, lat=35.0668418, lon=129.0868858, alt=30.879, dist_traveled=null, wp_dist=86, dist_to_home=1.3462122084902795E7, vertical_speed=0.06072047, ground_speed=25.52212, wind_vel=0.20225972, airspeed=25.200232, gps_hdop=1.21, roll=36.56, pitch=-1.86, yaw=-97.65, ch3percent=64.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1645, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:09, systemid=3, lat=35.0668352, lon=129.0866041, alt=30.957, dist_traveled=null, wp_dist=955, dist_to_home=1.3462099162895907E7, vertical_speed=0.007442922, ground_speed=25.635118, wind_vel=0.20548092, airspeed=25.143942, gps_hdop=1.21, roll=50.40, pitch=-1.13, yaw=-79.69, ch3percent=69.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1694, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:10, systemid=3, lat=35.0669146, lon=129.0863425, alt=31.166, dist_traveled=null, wp_dist=959, dist_to_home=1.3462073854469959E7, vertical_speed=1.9517627, ground_speed=26.118652, wind_vel=0.2061127, airspeed=25.667812, gps_hdop=1.21, roll=54.87, pitch=5.00, yaw=-43.78, ch3percent=85.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1854, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:11, systemid=3, lat=35.0671005, lon=129.0861702, alt=32.628, dist_traveled=null, wp_dist=950, dist_to_home=1.3462050902771518E7, vertical_speed=0.06410099, ground_speed=25.797838, wind_vel=0.20205554, airspeed=25.44922, gps_hdop=1.21, roll=52.91, pitch=0.21, yaw=-24.87, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:12, systemid=3, lat=35.0673191, lon=129.0860893, alt=32.599, dist_traveled=null, wp_dist=934, dist_to_home=1.3462033951345604E7, vertical_speed=-0.4169278, ground_speed=25.489952, wind_vel=0.19528946, airspeed=25.181982, gps_hdop=1.21, roll=49.16, pitch=-1.01, yaw=-2.92, ch3percent=61.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1618, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:13, systemid=3, lat=35.0675454, lon=129.0861092, alt=32.019, dist_traveled=null, wp_dist=912, dist_to_home=1.346202495095096E7, vertical_speed=-0.94907266, ground_speed=25.23773, wind_vel=0.18527141, airspeed=24.933134, gps_hdop=1.21, roll=42.34, pitch=-2.72, yaw=15.26, ch3percent=57.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1578, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:14, systemid=3, lat=35.0677561, lon=129.0862099, alt=30.951, dist_traveled=null, wp_dist=888, dist_to_home=1.3462023347739585E7, vertical_speed=-1.114913, ground_speed=25.14186, wind_vel=0.17254123, airspeed=24.79687, gps_hdop=1.21, roll=31.92, pitch=-3.73, yaw=29.44, ch3percent=57.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1572, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:15, systemid=3, lat=35.0679431, lon=129.0863648, alt=29.796, dist_traveled=null, wp_dist=863, dist_to_home=1.346202732882713E7, vertical_speed=-0.9584254, ground_speed=25.170286, wind_vel=0.15752254, airspeed=24.754461, gps_hdop=1.21, roll=18.25, pitch=-4.17, yaw=38.96, ch3percent=58.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1589, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:16, systemid=3, lat=35.0681124, lon=129.0865493, alt=28.851, dist_traveled=null, wp_dist=838, dist_to_home=1.3462034583262367E7, vertical_speed=-0.53525186, ground_speed=25.29902, wind_vel=0.14229749, airspeed=24.780853, gps_hdop=1.21, roll=5.80, pitch=-3.57, yaw=43.86, ch3percent=62.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1626, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:17] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:17, systemid=3, lat=35.0682745, lon=129.0867451, alt=28.379, dist_traveled=null, wp_dist=813, dist_to_home=1.3462043108064128E7, vertical_speed=-0.10314444, ground_speed=25.430733, wind_vel=0.12777804, airspeed=24.89166, gps_hdop=1.21, roll=-2.09, pitch=-2.73, yaw=44.87, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:18] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:18, systemid=3, lat=35.0684375, lon=129.0869409, alt=28.289, dist_traveled=null, wp_dist=788, dist_to_home=1.3462051590409376E7, vertical_speed=0.107823595, ground_speed=25.508806, wind_vel=0.11372321, airspeed=24.93968, gps_hdop=1.21, roll=-5.95, pitch=-2.20, yaw=43.69, ch3percent=67.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1674, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 07:00:19] {GCS_IP=13.213.62.184, timestamp=2025-04-10 07:00:19, systemid=3, lat=35.068606, lon=129.0871308, alt=28.436, dist_traveled=null, wp_dist=763, dist_to_home=1.3462059327404492E7, vertical_speed=0.21086127, ground_speed=25.534128, wind_vel=0.100003004, airspeed=25.046635, gps_hdop=1.21, roll=-7.22, pitch=-1.89, yaw=41.58, ch3percent=67.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1675, waypoints=[], home_location={lat=0.0, lon=0.0}}
