[2025-04-10 02:55:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:55:24, systemid=3, lat=35.0685152, lon=129.0897116, alt=29.853, dist_traveled=null, wp_dist=269, dist_to_home=1.3462276432990892E7, vertical_speed=-0.10603938, ground_speed=25.524956, wind_vel=0.0, airspeed=24.964106, gps_hdop=1.21, roll=38.76, pitch=-2.93, yaw=-158.25, ch3percent=72.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1722}
[2025-04-10 02:55:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:55:25, systemid=3, lat=35.0683202, lon=129.0895616, alt=30.419, dist_traveled=null, wp_dist=245, dist_to_home=1.3462273233596994E7, vertical_speed=0.37718487, ground_speed=25.711788, wind_vel=0.2901665, airspeed=25.150724, gps_hdop=1.21, roll=23.24, pitch=-1.74, yaw=-144.94, ch3percent=64.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1646, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:16:45] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:16:45, systemid=3, lat=35.0739499, lon=129.0914758, alt=30.049, dist_traveled=null, wp_dist=62, dist_to_home=1.3462166299951095E7, vertical_speed=0.038151942, ground_speed=25.475069, wind_vel=0.20949037, airspeed=24.987331, gps_hdop=1.21, roll=12.44, pitch=-2.84, yaw=35.05, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:16:46] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:16:46, systemid=3, lat=35.0741186, lon=129.0916601, alt=29.757, dist_traveled=null, wp_dist=660, dist_to_home=1.3462173561926948E7, vertical_speed=2.102366, ground_speed=24.743355, wind_vel=0.21125457, airspeed=24.587467, gps_hdop=1.21, roll=55.45, pitch=7.25, yaw=81.19, ch3percent=53.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1530, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:16:47] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:16:47, systemid=3, lat=35.074133, lon=129.0919209, alt=30.954, dist_traveled=null, wp_dist=670, dist_to_home=1.3462194389966663E7, vertical_speed=-1.4358895, ground_speed=23.183064, wind_vel=0.21122794, airspeed=22.895554, gps_hdop=1.21, roll=55.84, pitch=-2.52, yaw=97.15, ch3percent=41.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1418, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:16:48] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:16:48, systemid=3, lat=35.0740737, lon=129.0921612, alt=29.394, dist_traveled=null, wp_dist=671, dist_to_home=1.3462216994320447E7, vertical_speed=-1.5330068, ground_speed=23.223276, wind_vel=0.20870629, airspeed=22.767942, gps_hdop=1.21, roll=55.43, pitch=-2.27, yaw=127.63, ch3percent=53.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1533, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:16:49] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:16:49, systemid=3, lat=35.0739211, lon=129.0923308, alt=28.031, dist_traveled=null, wp_dist=662, dist_to_home=1.3462238157560319E7, vertical_speed=-0.6384227, ground_speed=23.736895, wind_vel=0.2034931, airspeed=23.181606, gps_hdop=1.21, roll=54.30, pitch=-0.28, yaw=159.91, ch3percent=63.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1637, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:16:50] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:16:50, systemid=3, lat=35.073713, lon=129.0923811, alt=27.399, dist_traveled=null, wp_dist=643, dist_to_home=1.3462252094077686E7, vertical_speed=-0.34359545, ground_speed=24.106628, wind_vel=0.19454694, airspeed=23.56917, gps_hdop=1.21, roll=49.37, pitch=-0.12, yaw=-173.89, ch3percent=64.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1642, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:16:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:16:51, systemid=3, lat=35.0735042, lon=129.0923195, alt=26.942, dist_traveled=null, wp_dist=619, dist_to_home=1.3462256836247535E7, vertical_speed=-0.69780463, ground_speed=24.265789, wind_vel=0.18201372, airspeed=23.75393, gps_hdop=1.21, roll=37.78, pitch=-2.00, yaw=-156.02, ch3percent=59.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1592, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:16:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:16:52, systemid=3, lat=35.0733145, lon=129.092186, alt=26.182, dist_traveled=null, wp_dist=595, dist_to_home=1.346225475101606E7, vertical_speed=-0.6803292, ground_speed=24.468561, wind_vel=0.16919202, airspeed=23.899853, gps_hdop=1.21, roll=18.91, pitch=-3.16, yaw=-144.93, ch3percent=59.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1591, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:16:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:16:53, systemid=3, lat=35.073142, lon=129.0920183, alt=25.601, dist_traveled=null, wp_dist=572, dist_to_home=1.346224903646827E7, vertical_speed=-0.25319523, ground_speed=24.674732, wind_vel=0.1562936, airspeed=24.063631, gps_hdop=1.21, roll=1.22, pitch=-2.79, yaw=-140.49, ch3percent=63.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1635, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:16:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:16:54, systemid=3, lat=35.0729745, lon=129.0918452, alt=25.568, dist_traveled=null, wp_dist=548, dist_to_home=1.3462242641321389E7, vertical_speed=0.218368, ground_speed=24.794954, wind_vel=0.13835469, airspeed=24.31738, gps_hdop=1.21, roll=-8.05, pitch=-1.67, yaw=-141.14, ch3percent=67.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1676, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:16:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:16:55, systemid=3, lat=35.0727992, lon=129.091678, alt=25.88, dist_traveled=null, wp_dist=525, dist_to_home=1.3462237099462047E7, vertical_speed=0.54793483, ground_speed=24.956415, wind_vel=0.121466, airspeed=24.538113, gps_hdop=1.21, roll=-11.94, pitch=-0.93, yaw=-144.44, ch3percent=69.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1696, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:16:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:16:56, systemid=3, lat=35.072613, lon=129.0915246, alt=26.424, dist_traveled=null, wp_dist=501, dist_to_home=1.3462233208146658E7, vertical_speed=0.6063891, ground_speed=25.128408, wind_vel=0.10602046, airspeed=24.660202, gps_hdop=1.21, roll=-13.04, pitch=-0.89, yaw=-148.87, ch3percent=69.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1698, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:16:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:16:57, systemid=3, lat=35.0724157, lon=129.0913875, alt=27.05, dist_traveled=null, wp_dist=476, dist_to_home=1.3462231182938406E7, vertical_speed=0.5389148, ground_speed=25.206411, wind_vel=0.09273132, airspeed=24.731949, gps_hdop=1.21, roll=-11.66, pitch=-1.15, yaw=-153.03, ch3percent=68.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1689, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:16:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:16:58, systemid=3, lat=35.072211, lon=129.0912674, alt=27.605, dist_traveled=null, wp_dist=451, dist_to_home=1.3462230907532237E7, vertical_speed=0.5076393, ground_speed=25.278791, wind_vel=0.08123028, airspeed=24.797283, gps_hdop=1.21, roll=-9.21, pitch=-1.34, yaw=-156.57, ch3percent=67.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1678, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:16:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:16:59, systemid=3, lat=35.0720005, lon=129.0911613, alt=28.104, dist_traveled=null, wp_dist=425, dist_to_home=1.3462232059293026E7, vertical_speed=0.40076813, ground_speed=25.34075, wind_vel=0.072608344, airspeed=24.731739, gps_hdop=1.21, roll=-6.76, pitch=-1.72, yaw=-159.38, ch3percent=67.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1672, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:00, systemid=3, lat=35.071786, lon=129.0910658, alt=28.507, dist_traveled=null, wp_dist=400, dist_to_home=1.346223427319184E7, vertical_speed=0.30939427, ground_speed=25.370636, wind_vel=0.067422554, airspeed=24.807192, gps_hdop=1.21, roll=-3.84, pitch=-1.94, yaw=-161.33, ch3percent=67.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1670, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:01, systemid=3, lat=35.0715725, lon=129.0909786, alt=28.838, dist_traveled=null, wp_dist=375, dist_to_home=1.3462237124395572E7, vertical_speed=0.23715368, ground_speed=25.292313, wind_vel=0.06173265, airspeed=24.792963, gps_hdop=1.21, roll=-2.07, pitch=-2.00, yaw=-162.51, ch3percent=66.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1663, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:02, systemid=3, lat=35.0713571, lon=129.0908947, alt=29.101, dist_traveled=null, wp_dist=350, dist_to_home=1.3462240336995892E7, vertical_speed=0.14248896, ground_speed=25.26168, wind_vel=0.06080455, airspeed=24.81808, gps_hdop=1.21, roll=-0.44, pitch=-2.26, yaw=-162.98, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:03, systemid=3, lat=35.0711403, lon=129.0908115, alt=29.256, dist_traveled=null, wp_dist=324, dist_to_home=1.3462243673070915E7, vertical_speed=0.1788649, ground_speed=25.33027, wind_vel=0.06363604, airspeed=24.788103, gps_hdop=1.21, roll=0.49, pitch=-2.24, yaw=-163.06, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:04, systemid=3, lat=35.0709239, lon=129.090728, alt=29.432, dist_traveled=null, wp_dist=299, dist_to_home=1.3462246965494625E7, vertical_speed=0.149249, ground_speed=25.3165, wind_vel=0.06849625, airspeed=24.817339, gps_hdop=1.21, roll=1.03, pitch=-2.26, yaw=-162.75, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:05, systemid=3, lat=35.0707074, lon=129.0906426, alt=29.57, dist_traveled=null, wp_dist=274, dist_to_home=1.3462250105840469E7, vertical_speed=0.16506185, ground_speed=25.378897, wind_vel=0.07471891, airspeed=24.846684, gps_hdop=1.21, roll=1.11, pitch=-2.24, yaw=-162.34, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:06, systemid=3, lat=35.0704906, lon=129.0905549, alt=29.718, dist_traveled=null, wp_dist=248, dist_to_home=1.3462253070527066E7, vertical_speed=0.09619284, ground_speed=25.389486, wind_vel=0.08091416, airspeed=24.823267, gps_hdop=1.21, roll=0.85, pitch=-2.39, yaw=-161.98, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:07, systemid=3, lat=35.0702754, lon=129.0904661, alt=29.787, dist_traveled=null, wp_dist=223, dist_to_home=1.3462255869147524E7, vertical_speed=0.089981236, ground_speed=25.40054, wind_vel=0.08809921, airspeed=24.873247, gps_hdop=1.21, roll=0.68, pitch=-2.40, yaw=-161.57, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:08, systemid=3, lat=35.0700595, lon=129.0903753, alt=29.845, dist_traveled=null, wp_dist=198, dist_to_home=1.346225853565822E7, vertical_speed=0.08407937, ground_speed=25.41053, wind_vel=0.095093384, airspeed=24.903131, gps_hdop=1.21, roll=0.30, pitch=-2.38, yaw=-161.42, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:09, systemid=3, lat=35.0698446, lon=129.0902841, alt=29.897, dist_traveled=null, wp_dist=172, dist_to_home=1.346226112204713E7, vertical_speed=0.007846448, ground_speed=25.407976, wind_vel=0.103295594, airspeed=24.87225, gps_hdop=1.21, roll=0.09, pitch=-2.62, yaw=-161.37, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:10, systemid=3, lat=35.0696299, lon=129.0901925, alt=29.904, dist_traveled=null, wp_dist=147, dist_to_home=1.3462263665940404E7, vertical_speed=0.018531675, ground_speed=25.394382, wind_vel=0.11196505, airspeed=24.940468, gps_hdop=1.21, roll=0.04, pitch=-2.49, yaw=-161.26, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:11, systemid=3, lat=35.0694143, lon=129.0901004, alt=29.928, dist_traveled=null, wp_dist=122, dist_to_home=1.346226621082594E7, vertical_speed=0.012458547, ground_speed=25.454012, wind_vel=0.11948505, airspeed=24.894274, gps_hdop=1.21, roll=0.03, pitch=-2.55, yaw=-161.22, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:12, systemid=3, lat=35.069198, lon=129.0900077, alt=29.958, dist_traveled=null, wp_dist=96, dist_to_home=1.3462268739049362E7, vertical_speed=0.005015793, ground_speed=25.46297, wind_vel=0.12673222, airspeed=24.916832, gps_hdop=1.21, roll=-0.40, pitch=-2.51, yaw=-161.32, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:13, systemid=3, lat=35.0689828, lon=129.0899161, alt=29.984, dist_traveled=null, wp_dist=71, dist_to_home=1.3462271306148207E7, vertical_speed=0.009625151, ground_speed=25.446793, wind_vel=0.13472171, airspeed=24.92345, gps_hdop=1.21, roll=0.05, pitch=-2.51, yaw=-161.45, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:14, systemid=3, lat=35.0687684, lon=129.0898253, alt=30.006, dist_traveled=null, wp_dist=46, dist_to_home=1.3462273901493577E7, vertical_speed=-0.023911031, ground_speed=25.420929, wind_vel=0.14416115, airspeed=24.952522, gps_hdop=1.21, roll=0.10, pitch=-2.51, yaw=-161.39, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:15, systemid=3, lat=35.0685527, lon=129.0897333, alt=30.009, dist_traveled=null, wp_dist=274, dist_to_home=1.3462276458914526E7, vertical_speed=-0.17045341, ground_speed=25.501066, wind_vel=0.15142985, airspeed=24.939608, gps_hdop=1.21, roll=42.79, pitch=-1.97, yaw=-157.33, ch3percent=66.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1666, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:16, systemid=3, lat=35.0683517, lon=129.0895943, alt=30.426, dist_traveled=null, wp_dist=248, dist_to_home=1.3462274448875159E7, vertical_speed=0.10557579, ground_speed=25.659658, wind_vel=0.15467875, airspeed=25.10152, gps_hdop=1.21, roll=23.53, pitch=-2.25, yaw=-144.28, ch3percent=67.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1671, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:17] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:17, systemid=3, lat=35.0681767, lon=129.0894148, alt=30.416, dist_traveled=null, wp_dist=226, dist_to_home=1.3462267875957077E7, vertical_speed=-0.039955758, ground_speed=25.598717, wind_vel=0.15898716, airspeed=25.08357, gps_hdop=1.21, roll=22.05, pitch=-1.94, yaw=-135.63, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:18] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:18, systemid=3, lat=35.0680226, lon=129.0892045, alt=30.267, dist_traveled=null, wp_dist=198, dist_to_home=1.346225777995029E7, vertical_speed=-0.21427065, ground_speed=25.573566, wind_vel=0.16155674, airspeed=25.047068, gps_hdop=1.21, roll=15.07, pitch=-2.63, yaw=-129.12, ch3percent=64.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1643, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:19] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:19, systemid=3, lat=35.0678872, lon=129.0889803, alt=30.076, dist_traveled=null, wp_dist=173, dist_to_home=1.3462245658048281E7, vertical_speed=-0.2040654, ground_speed=25.506496, wind_vel=0.16278252, airspeed=25.011993, gps_hdop=1.21, roll=8.04, pitch=-2.87, yaw=-124.88, ch3percent=64.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1643, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:20] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:20, systemid=3, lat=35.0677615, lon=129.0887458, alt=29.878, dist_traveled=null, wp_dist=147, dist_to_home=1.34622322304074E7, vertical_speed=-0.11173716, ground_speed=25.478233, wind_vel=0.16420169, airspeed=24.9937, gps_hdop=1.21, roll=2.80, pitch=-2.67, yaw=-122.67, ch3percent=64.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1649, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:21] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:21, systemid=3, lat=35.0676404, lon=129.0885079, alt=29.771, dist_traveled=null, wp_dist=122, dist_to_home=1.3462218305915719E7, vertical_speed=-0.027801385, ground_speed=25.516432, wind_vel=0.16576858, airspeed=25.003593, gps_hdop=1.21, roll=-0.15, pitch=-2.53, yaw=-122.13, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:22] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:22, systemid=3, lat=35.0675198, lon=129.0882693, alt=29.762, dist_traveled=null, wp_dist=96, dist_to_home=1.3462204300057996E7, vertical_speed=-0.00656328, ground_speed=25.507122, wind_vel=0.1678889, airspeed=24.962084, gps_hdop=1.21, roll=-2.05, pitch=-2.43, yaw=-122.35, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:17:23] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:17:23, systemid=3, lat=35.0673982, lon=129.0880341, alt=29.792, dist_traveled=null, wp_dist=71, dist_to_home=1.3462190621503893E7, vertical_speed=-0.02396432, ground_speed=25.45724, wind_vel=0.17133404, airspeed=24.99842, gps_hdop=1.21, roll=-2.87, pitch=-2.48, yaw=-123.16, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
