[2025-04-10 05:38:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:38:55, systemid=3, lat=35.0735392, lon=129.0923347, alt=26.945, dist_traveled=null, wp_dist=622, dist_to_home=1.346225644328562E7, vertical_speed=-0.6108834, ground_speed=24.216747, wind_vel=0.0, airspeed=23.737926, gps_hdop=1.21, roll=40.15, pitch=-1.64, yaw=-158.49, ch3percent=59.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1599}
[2025-04-10 05:38:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:38:56, systemid=3, lat=35.0732571, lon=129.0921317, alt=25.852, dist_traveled=null, wp_dist=586, dist_to_home=1.3462252973413214E7, vertical_speed=-0.64225817, ground_speed=24.48276, wind_vel=0.16378291, airspeed=23.949543, gps_hdop=1.21, roll=17.31, pitch=-3.16, yaw=-144.43, ch3percent=60.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1606, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:46:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:46:51, systemid=3, lat=35.0709785, lon=129.0890976, alt=30.007, dist_traveled=null, wp_dist=444, dist_to_home=1.3462109947067643E7, vertical_speed=-0.018738251, ground_speed=25.472918, wind_vel=0.10032481, airspeed=24.970339, gps_hdop=1.21, roll=0.02, pitch=-2.59, yaw=32.37, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:46:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:46:52, systemid=3, lat=35.0711689, lon=129.0892493, alt=29.993, dist_traveled=null, wp_dist=419, dist_to_home=1.3462113502113808E7, vertical_speed=-0.0066715465, ground_speed=25.428507, wind_vel=0.109180935, airspeed=24.958838, gps_hdop=1.21, roll=-0.07, pitch=-2.54, yaw=32.51, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:46:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:46:53, systemid=3, lat=35.0713599, lon=129.0894017, alt=29.985, dist_traveled=null, wp_dist=393, dist_to_home=1.346211708653907E7, vertical_speed=-0.012069473, ground_speed=25.438004, wind_vel=0.11692903, airspeed=24.974865, gps_hdop=1.21, roll=0.00, pitch=-2.53, yaw=32.46, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:46:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:46:54, systemid=3, lat=35.071551, lon=129.0895546, alt=29.983, dist_traveled=null, wp_dist=368, dist_to_home=1.3462120707365645E7, vertical_speed=-0.009337393, ground_speed=25.451674, wind_vel=0.12503567, airspeed=24.972546, gps_hdop=1.21, roll=-0.04, pitch=-2.50, yaw=32.60, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:46:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:46:55, systemid=3, lat=35.0717425, lon=129.0897079, alt=30.002, dist_traveled=null, wp_dist=342, dist_to_home=1.3462124342236534E7, vertical_speed=-0.0037819615, ground_speed=25.458807, wind_vel=0.13259505, airspeed=25.01332, gps_hdop=1.21, roll=-0.29, pitch=-2.55, yaw=32.60, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:46:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:46:56, systemid=3, lat=35.0719339, lon=129.089861, alt=30.005, dist_traveled=null, wp_dist=317, dist_to_home=1.3462127965189684E7, vertical_speed=-0.012806476, ground_speed=25.469343, wind_vel=0.14016229, airspeed=24.98, gps_hdop=1.21, roll=-0.19, pitch=-2.57, yaw=32.52, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:46:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:46:57, systemid=3, lat=35.0721256, lon=129.0900144, alt=30.024, dist_traveled=null, wp_dist=291, dist_to_home=1.3462131598643288E7, vertical_speed=0.022602798, ground_speed=25.496225, wind_vel=0.1461321, airspeed=24.980547, gps_hdop=1.21, roll=-0.23, pitch=-2.53, yaw=32.44, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:46:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:46:58, systemid=3, lat=35.0723176, lon=129.0901679, alt=30.033, dist_traveled=null, wp_dist=266, dist_to_home=1.3462135226104153E7, vertical_speed=-0.01616409, ground_speed=25.513044, wind_vel=0.15233362, airspeed=25.018005, gps_hdop=1.21, roll=0.03, pitch=-2.62, yaw=32.64, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:46:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:46:59, systemid=3, lat=35.0725092, lon=129.0903213, alt=30.065, dist_traveled=null, wp_dist=240, dist_to_home=1.3462138864003766E7, vertical_speed=-0.010859537, ground_speed=25.517958, wind_vel=0.15763368, airspeed=24.924469, gps_hdop=1.21, roll=-0.36, pitch=-2.63, yaw=32.61, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:00, systemid=3, lat=35.0727011, lon=129.0904749, alt=30.067, dist_traveled=null, wp_dist=215, dist_to_home=1.3462142504156604E7, vertical_speed=-0.029066421, ground_speed=25.546541, wind_vel=0.16208689, airspeed=24.975412, gps_hdop=1.21, roll=-0.18, pitch=-2.66, yaw=32.54, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:01, systemid=3, lat=35.0728925, lon=129.090628, alt=30.05, dist_traveled=null, wp_dist=189, dist_to_home=1.3462146126467513E7, vertical_speed=-0.010100434, ground_speed=25.52492, wind_vel=0.16850205, airspeed=24.996645, gps_hdop=1.21, roll=0.00, pitch=-2.57, yaw=32.54, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:02, systemid=3, lat=35.0730828, lon=129.0907804, alt=30.028, dist_traveled=null, wp_dist=164, dist_to_home=1.3462149742666977E7, vertical_speed=-0.05659877, ground_speed=25.46412, wind_vel=0.17606823, airspeed=24.968899, gps_hdop=1.21, roll=-0.40, pitch=-2.61, yaw=32.55, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:03, systemid=3, lat=35.0732738, lon=129.0909332, alt=29.987, dist_traveled=null, wp_dist=139, dist_to_home=1.3462153358798413E7, vertical_speed=-0.0051339795, ground_speed=25.470648, wind_vel=0.18268949, airspeed=25.024683, gps_hdop=1.21, roll=-0.14, pitch=-2.49, yaw=32.59, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:04, systemid=3, lat=35.0734656, lon=129.0910867, alt=29.963, dist_traveled=null, wp_dist=113, dist_to_home=1.3462156994895088E7, vertical_speed=-0.016638149, ground_speed=25.489449, wind_vel=0.1886208, airspeed=25.025417, gps_hdop=1.21, roll=-0.11, pitch=-2.56, yaw=32.61, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:05, systemid=3, lat=35.0736573, lon=129.0912404, alt=29.982, dist_traveled=null, wp_dist=88, dist_to_home=1.3462160652058722E7, vertical_speed=0.029606076, ground_speed=25.513496, wind_vel=0.19356355, airspeed=24.990765, gps_hdop=1.21, roll=-0.12, pitch=-2.45, yaw=32.55, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:06, systemid=3, lat=35.0738494, lon=129.0913943, alt=30.022, dist_traveled=null, wp_dist=62, dist_to_home=1.346216430677041E7, vertical_speed=0.015923455, ground_speed=25.544598, wind_vel=0.19785677, airspeed=25.00322, gps_hdop=1.21, roll=-0.06, pitch=-2.54, yaw=32.59, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:07, systemid=3, lat=35.0740405, lon=129.0915492, alt=30.062, dist_traveled=null, wp_dist=649, dist_to_home=1.3462168090850402E7, vertical_speed=-0.06212418, ground_speed=25.521683, wind_vel=0.20223658, airspeed=24.943695, gps_hdop=1.21, roll=47.37, pitch=-4.68, yaw=37.33, ch3percent=73.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1730, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:08, systemid=3, lat=35.0741372, lon=129.0917821, alt=30.536, dist_traveled=null, wp_dist=666, dist_to_home=1.3462182747055665E7, vertical_speed=2.0978713, ground_speed=24.17504, wind_vel=0.20560572, airspeed=24.275993, gps_hdop=1.21, roll=53.13, pitch=5.14, yaw=85.10, ch3percent=26.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1265, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:09, systemid=3, lat=35.0741188, lon=129.0920358, alt=30.284, dist_traveled=null, wp_dist=672, dist_to_home=1.346220453248249E7, vertical_speed=-1.6528772, ground_speed=23.100742, wind_vel=0.20549817, airspeed=22.854351, gps_hdop=1.21, roll=54.95, pitch=-2.73, yaw=103.14, ch3percent=45.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1457, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:10, systemid=3, lat=35.0740151, lon=129.0922523, alt=28.614, dist_traveled=null, wp_dist=668, dist_to_home=1.3462227262839347E7, vertical_speed=-1.3504672, ground_speed=23.36012, wind_vel=0.2036408, airspeed=22.870552, gps_hdop=1.21, roll=55.48, pitch=-1.72, yaw=134.56, ch3percent=60.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1601, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:11, systemid=3, lat=35.073829, lon=129.0923698, alt=27.693, dist_traveled=null, wp_dist=653, dist_to_home=1.346224570576841E7, vertical_speed=-0.49837273, ground_speed=23.872974, wind_vel=0.19866756, airspeed=23.29598, gps_hdop=1.21, roll=53.76, pitch=-0.05, yaw=166.06, ch3percent=64.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1645, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:12, systemid=3, lat=35.0736151, lon=129.0923635, alt=27.232, dist_traveled=null, wp_dist=631, dist_to_home=1.3462255247889172E7, vertical_speed=-0.43719116, ground_speed=24.176432, wind_vel=0.18990587, airspeed=23.613157, gps_hdop=1.21, roll=47.30, pitch=-0.58, yaw=-169.53, ch3percent=61.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1610, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:13, systemid=3, lat=35.0734147, lon=129.0922636, alt=26.637, dist_traveled=null, wp_dist=607, dist_to_home=1.3462256436682142E7, vertical_speed=-0.6896945, ground_speed=24.30078, wind_vel=0.17829843, airspeed=23.75422, gps_hdop=1.21, roll=34.00, pitch=-2.32, yaw=-153.03, ch3percent=58.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1584, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:14, systemid=3, lat=35.0732367, lon=129.0921121, alt=25.915, dist_traveled=null, wp_dist=584, dist_to_home=1.3462252316766946E7, vertical_speed=-0.643581, ground_speed=24.402056, wind_vel=0.16293491, airspeed=23.886587, gps_hdop=1.21, roll=14.99, pitch=-3.31, yaw=-143.34, ch3percent=60.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1608, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:15, systemid=3, lat=35.0730683, lon=129.0919397, alt=25.503, dist_traveled=null, wp_dist=560, dist_to_home=1.346224602174445E7, vertical_speed=-0.09555418, ground_speed=24.62837, wind_vel=0.14735009, airspeed=24.101606, gps_hdop=1.21, roll=-0.83, pitch=-2.46, yaw=-140.11, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:16, systemid=3, lat=35.072897, lon=129.0917669, alt=25.609, dist_traveled=null, wp_dist=537, dist_to_home=1.3462239830022769E7, vertical_speed=0.3590049, ground_speed=24.86846, wind_vel=0.13172135, airspeed=24.355585, gps_hdop=1.21, roll=-9.54, pitch=-1.37, yaw=-141.62, ch3percent=69.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1691, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:17] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:17, systemid=3, lat=35.0727156, lon=129.0916044, alt=26.066, dist_traveled=null, wp_dist=513, dist_to_home=1.3462234962600041E7, vertical_speed=0.5639008, ground_speed=25.051247, wind_vel=0.11726869, airspeed=24.564716, gps_hdop=1.21, roll=-12.79, pitch=-0.85, yaw=-145.31, ch3percent=70.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1703, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:18] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:18, systemid=3, lat=35.0725241, lon=129.0914587, alt=26.715, dist_traveled=null, wp_dist=488, dist_to_home=1.3462231955475714E7, vertical_speed=0.6110284, ground_speed=25.175638, wind_vel=0.10377675, airspeed=24.68955, gps_hdop=1.21, roll=-12.49, pitch=-0.91, yaw=-149.65, ch3percent=69.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1693, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:19] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:19, systemid=3, lat=35.0723226, lon=129.0913296, alt=27.329, dist_traveled=null, wp_dist=463, dist_to_home=1.3462230787459267E7, vertical_speed=0.52297825, ground_speed=25.244755, wind_vel=0.0918831, airspeed=24.75719, gps_hdop=1.21, roll=-11.27, pitch=-1.19, yaw=-153.74, ch3percent=68.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1684, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:20] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:20, systemid=3, lat=35.0721158, lon=129.091217, alt=27.849, dist_traveled=null, wp_dist=438, dist_to_home=1.3462231229242513E7, vertical_speed=0.46553484, ground_speed=25.276758, wind_vel=0.0814968, airspeed=24.816729, gps_hdop=1.21, roll=-8.74, pitch=-1.45, yaw=-157.24, ch3percent=67.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1674, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:21] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:21, systemid=3, lat=35.071904, lon=129.0911167, alt=28.297, dist_traveled=null, wp_dist=413, dist_to_home=1.3462232920382686E7, vertical_speed=0.37032366, ground_speed=25.2887, wind_vel=0.07422743, airspeed=24.762674, gps_hdop=1.21, roll=-5.95, pitch=-1.73, yaw=-159.78, ch3percent=66.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1668, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:22] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:22, systemid=3, lat=35.0716888, lon=129.0910249, alt=28.678, dist_traveled=null, wp_dist=388, dist_to_home=1.3462235472271513E7, vertical_speed=0.28980523, ground_speed=25.317442, wind_vel=0.07052782, airspeed=24.745937, gps_hdop=1.21, roll=-3.51, pitch=-1.97, yaw=-161.50, ch3percent=66.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1665, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:23] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:23, systemid=3, lat=35.0714733, lon=129.0909389, alt=28.965, dist_traveled=null, wp_dist=362, dist_to_home=1.346223851645537E7, vertical_speed=0.20707133, ground_speed=25.344383, wind_vel=0.06937207, airspeed=24.76635, gps_hdop=1.21, roll=-1.83, pitch=-2.17, yaw=-162.48, ch3percent=66.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1665, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:24, systemid=3, lat=35.071257, lon=129.0908552, alt=29.206, dist_traveled=null, wp_dist=337, dist_to_home=1.3462241787833922E7, vertical_speed=0.20658737, ground_speed=25.320646, wind_vel=0.070546634, airspeed=24.775745, gps_hdop=1.21, roll=-0.44, pitch=-2.15, yaw=-162.97, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:25, systemid=3, lat=35.0710407, lon=129.0907722, alt=29.413, dist_traveled=null, wp_dist=312, dist_to_home=1.3462245116838891E7, vertical_speed=0.14181052, ground_speed=25.316984, wind_vel=0.07421552, airspeed=24.798334, gps_hdop=1.21, roll=0.51, pitch=-2.31, yaw=-162.89, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:26] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:26, systemid=3, lat=35.0708241, lon=129.0906878, alt=29.521, dist_traveled=null, wp_dist=287, dist_to_home=1.3462248344405757E7, vertical_speed=0.08399379, ground_speed=25.340668, wind_vel=0.07953034, airspeed=24.832056, gps_hdop=1.21, roll=0.99, pitch=-2.38, yaw=-162.59, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:27] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:27, systemid=3, lat=35.0706072, lon=129.0906013, alt=29.668, dist_traveled=null, wp_dist=261, dist_to_home=1.346225141280743E7, vertical_speed=0.11735343, ground_speed=25.393274, wind_vel=0.08465855, airspeed=24.865358, gps_hdop=1.21, roll=0.89, pitch=-2.37, yaw=-162.31, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:28] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:28, systemid=3, lat=35.0703909, lon=129.0905137, alt=29.783, dist_traveled=null, wp_dist=236, dist_to_home=1.3462254362176782E7, vertical_speed=0.08807112, ground_speed=25.402111, wind_vel=0.09078271, airspeed=24.839102, gps_hdop=1.21, roll=0.93, pitch=-2.46, yaw=-161.96, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:29] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:29, systemid=3, lat=35.0701748, lon=129.0904244, alt=29.874, dist_traveled=null, wp_dist=210, dist_to_home=1.346225716184708E7, vertical_speed=0.08368062, ground_speed=25.402637, wind_vel=0.09695562, airspeed=24.880894, gps_hdop=1.21, roll=0.81, pitch=-2.42, yaw=-161.63, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:47:30] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:47:30, systemid=3, lat=35.0699601, lon=129.0903341, alt=29.914, dist_traveled=null, wp_dist=185, dist_to_home=1.3462259813103909E7, vertical_speed=0.056437507, ground_speed=25.388025, wind_vel=0.104609884, airspeed=24.879278, gps_hdop=1.21, roll=0.29, pitch=-2.43, yaw=-161.40, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
