[2025-04-10 04:38:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:38:08, systemid=3, lat=35.0674927, lon=129.086094, alt=31.895, dist_traveled=null, wp_dist=919, dist_to_home=1.3462026175565667E7, vertical_speed=-0.6590012, ground_speed=25.542599, wind_vel=0.19297527, airspeed=25.180548, gps_hdop=1.21, roll=46.40, pitch=-1.66, yaw=6.71, ch3percent=59.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1597}
[2025-04-10 04:38:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:38:09, systemid=3, lat=35.0677081, lon=129.0861794, alt=31.023, dist_traveled=null, wp_dist=895, dist_to_home=1.3462023089553729E7, vertical_speed=-1.002894, ground_speed=25.274899, wind_vel=0.18045756, airspeed=24.963171, gps_hdop=1.21, roll=37.29, pitch=-3.01, yaw=22.89, ch3percent=57.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1570, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:06:50] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:06:50, systemid=3, lat=35.0676261, lon=129.0861414, alt=31.514, dist_traveled=null, wp_dist=904, dist_to_home=1.3462023811659038E7, vertical_speed=-0.9904904, ground_speed=25.378756, wind_vel=0.17490983, airspeed=24.919144, gps_hdop=1.21, roll=39.55, pitch=-2.92, yaw=20.22, ch3percent=57.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1576, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:06:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:06:51, systemid=3, lat=35.0678297, lon=129.0862647, alt=30.46, dist_traveled=null, wp_dist=879, dist_to_home=1.3462024406127809E7, vertical_speed=-1.0214952, ground_speed=25.271463, wind_vel=0.16199838, airspeed=24.82066, gps_hdop=1.21, roll=27.29, pitch=-3.71, yaw=32.91, ch3percent=57.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1573, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:06:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:06:52, systemid=3, lat=35.0680096, lon=129.0864327, alt=29.42, dist_traveled=null, wp_dist=854, dist_to_home=1.3462029801411403E7, vertical_speed=-0.8645859, ground_speed=25.253033, wind_vel=0.14771506, airspeed=24.75592, gps_hdop=1.21, roll=13.69, pitch=-4.00, yaw=40.57, ch3percent=59.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1599, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:06:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:06:53, systemid=3, lat=35.0681748, lon=129.0866219, alt=28.657, dist_traveled=null, wp_dist=829, dist_to_home=1.3462037636211796E7, vertical_speed=-0.41796368, ground_speed=25.329805, wind_vel=0.13268623, airspeed=24.824705, gps_hdop=1.21, roll=2.65, pitch=-3.27, yaw=43.92, ch3percent=63.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1636, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:06:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:06:54, systemid=3, lat=35.0683366, lon=129.0868184, alt=28.322, dist_traveled=null, wp_dist=804, dist_to_home=1.3462046232800096E7, vertical_speed=-0.03958192, ground_speed=25.417046, wind_vel=0.117886856, airspeed=24.91553, gps_hdop=1.21, roll=-3.82, pitch=-2.43, yaw=44.20, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:06:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:06:55, systemid=3, lat=35.0685006, lon=129.0870117, alt=28.339, dist_traveled=null, wp_dist=779, dist_to_home=1.3462054461894402E7, vertical_speed=0.16738814, ground_speed=25.41679, wind_vel=0.10217178, airspeed=24.953382, gps_hdop=1.21, roll=-6.67, pitch=-1.93, yaw=42.51, ch3percent=67.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1672, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:06:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:06:56, systemid=3, lat=35.06867, lon=129.0871975, alt=28.557, dist_traveled=null, wp_dist=754, dist_to_home=1.3462061818391109E7, vertical_speed=0.23509553, ground_speed=25.397102, wind_vel=0.08652493, airspeed=24.94453, gps_hdop=1.21, roll=-7.07, pitch=-1.79, yaw=40.18, ch3percent=67.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1675, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:06:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:06:57, systemid=3, lat=35.068846, lon=129.0873749, alt=28.779, dist_traveled=null, wp_dist=729, dist_to_home=1.3462068171636064E7, vertical_speed=0.23267955, ground_speed=25.412415, wind_vel=0.0737774, airspeed=24.995356, gps_hdop=1.21, roll=-6.67, pitch=-1.85, yaw=37.83, ch3percent=67.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1673, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:06:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:06:58, systemid=3, lat=35.0690281, lon=129.087544, alt=29.057, dist_traveled=null, wp_dist=703, dist_to_home=1.346207355339027E7, vertical_speed=0.24488154, ground_speed=25.400146, wind_vel=0.06351668, airspeed=24.932066, gps_hdop=1.21, roll=-5.36, pitch=-1.92, yaw=35.75, ch3percent=66.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1668, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:06:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:06:59, systemid=3, lat=35.0692146, lon=129.0877057, alt=29.329, dist_traveled=null, wp_dist=678, dist_to_home=1.346207811782396E7, vertical_speed=0.19734745, ground_speed=25.403036, wind_vel=0.056465775, airspeed=24.941162, gps_hdop=1.21, roll=-3.75, pitch=-2.02, yaw=34.09, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:00, systemid=3, lat=35.0694043, lon=129.0878617, alt=29.547, dist_traveled=null, wp_dist=652, dist_to_home=1.3462082061569098E7, vertical_speed=0.16146313, ground_speed=25.414658, wind_vel=0.05288435, airspeed=24.861034, gps_hdop=1.21, roll=-2.35, pitch=-2.23, yaw=32.95, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:01, systemid=3, lat=35.0695957, lon=129.088014, alt=29.73, dist_traveled=null, wp_dist=627, dist_to_home=1.346208562010624E7, vertical_speed=0.079227634, ground_speed=25.41941, wind_vel=0.052107155, airspeed=24.865273, gps_hdop=1.21, roll=-1.43, pitch=-2.45, yaw=32.32, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:02, systemid=3, lat=35.0697876, lon=129.0881639, alt=29.828, dist_traveled=null, wp_dist=602, dist_to_home=1.3462088957079748E7, vertical_speed=0.036111396, ground_speed=25.385729, wind_vel=0.0535732, airspeed=24.875933, gps_hdop=1.21, roll=-0.58, pitch=-2.49, yaw=31.94, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:03, systemid=3, lat=35.0699789, lon=129.088312, alt=29.901, dist_traveled=null, wp_dist=576, dist_to_home=1.3462092173704296E7, vertical_speed=0.01985238, ground_speed=25.369448, wind_vel=0.058209192, airspeed=24.881762, gps_hdop=1.21, roll=-0.01, pitch=-2.40, yaw=31.76, ch3percent=65.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1653, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:04, systemid=3, lat=35.070171, lon=129.0884606, alt=29.942, dist_traveled=null, wp_dist=551, dist_to_home=1.3462095393813323E7, vertical_speed=-0.04099074, ground_speed=25.383057, wind_vel=0.06439885, airspeed=24.855934, gps_hdop=1.21, roll=0.19, pitch=-2.62, yaw=31.92, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:05, systemid=3, lat=35.0703635, lon=129.0886103, alt=29.937, dist_traveled=null, wp_dist=526, dist_to_home=1.3462098685697297E7, vertical_speed=-0.009756304, ground_speed=25.402811, wind_vel=0.07117501, airspeed=24.868748, gps_hdop=1.21, roll=0.56, pitch=-2.56, yaw=31.97, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:06, systemid=3, lat=35.0705555, lon=129.0887605, alt=29.927, dist_traveled=null, wp_dist=500, dist_to_home=1.346210204220288E7, vertical_speed=0.0010545016, ground_speed=25.439478, wind_vel=0.078253105, airspeed=24.924232, gps_hdop=1.21, roll=0.41, pitch=-2.59, yaw=32.16, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:07, systemid=3, lat=35.0707476, lon=129.0889119, alt=29.943, dist_traveled=null, wp_dist=475, dist_to_home=1.3462105492837248E7, vertical_speed=0.012573066, ground_speed=25.467207, wind_vel=0.085526764, airspeed=24.943083, gps_hdop=1.21, roll=0.32, pitch=-2.57, yaw=32.32, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:08, systemid=3, lat=35.0709395, lon=129.0890638, alt=29.968, dist_traveled=null, wp_dist=449, dist_to_home=1.3462108993982928E7, vertical_speed=0.012883071, ground_speed=25.484398, wind_vel=0.09305597, airspeed=25.002724, gps_hdop=1.21, roll=0.40, pitch=-2.55, yaw=32.53, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:09, systemid=3, lat=35.0711313, lon=129.0892166, alt=29.999, dist_traveled=null, wp_dist=424, dist_to_home=1.346211257392235E7, vertical_speed=0.049178313, ground_speed=25.48382, wind_vel=0.10086068, airspeed=24.986544, gps_hdop=1.21, roll=0.02, pitch=-2.48, yaw=32.55, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:10, systemid=3, lat=35.071323, lon=129.0893696, alt=30.035, dist_traveled=null, wp_dist=398, dist_to_home=1.346211617492959E7, vertical_speed=0.0016704975, ground_speed=25.486986, wind_vel=0.10812069, airspeed=24.966476, gps_hdop=1.21, roll=0.28, pitch=-2.61, yaw=32.66, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:11, systemid=3, lat=35.0715143, lon=129.0895228, alt=30.04, dist_traveled=null, wp_dist=373, dist_to_home=1.3462119811114404E7, vertical_speed=-0.033629615, ground_speed=25.480314, wind_vel=0.115571804, airspeed=24.94532, gps_hdop=1.21, roll=-0.03, pitch=-2.63, yaw=32.73, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:12, systemid=3, lat=35.0717053, lon=129.0896761, alt=30.005, dist_traveled=null, wp_dist=347, dist_to_home=1.3462123469527364E7, vertical_speed=-0.044811986, ground_speed=25.494192, wind_vel=0.12243508, airspeed=24.969519, gps_hdop=1.21, roll=-0.20, pitch=-2.69, yaw=32.77, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:13, systemid=3, lat=35.0718965, lon=129.0898298, alt=29.992, dist_traveled=null, wp_dist=322, dist_to_home=1.3462127151390925E7, vertical_speed=-0.0136779435, ground_speed=25.512432, wind_vel=0.12951028, airspeed=25.015991, gps_hdop=1.21, roll=-0.23, pitch=-2.57, yaw=32.74, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:14, systemid=3, lat=35.072087, lon=129.0899829, alt=30.0, dist_traveled=null, wp_dist=297, dist_to_home=1.346213081657197E7, vertical_speed=0.008382747, ground_speed=25.455896, wind_vel=0.13805743, airspeed=24.974506, gps_hdop=1.21, roll=-0.15, pitch=-2.46, yaw=32.71, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:15, systemid=3, lat=35.0722776, lon=129.0901358, alt=29.977, dist_traveled=null, wp_dist=271, dist_to_home=1.3462134460429523E7, vertical_speed=-0.0038692083, ground_speed=25.448545, wind_vel=0.14622335, airspeed=24.97834, gps_hdop=1.21, roll=-0.13, pitch=-2.51, yaw=32.70, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:16, systemid=3, lat=35.0724688, lon=129.0902891, alt=29.987, dist_traveled=null, wp_dist=246, dist_to_home=1.3462138108923696E7, vertical_speed=0.018169772, ground_speed=25.45619, wind_vel=0.15375975, airspeed=24.987623, gps_hdop=1.21, roll=-0.17, pitch=-2.46, yaw=32.72, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:17] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:17, systemid=3, lat=35.0726601, lon=129.0904424, alt=29.999, dist_traveled=null, wp_dist=220, dist_to_home=1.3462141752586147E7, vertical_speed=0.021924425, ground_speed=25.470139, wind_vel=0.16066435, airspeed=25.007977, gps_hdop=1.21, roll=-0.24, pitch=-2.53, yaw=32.65, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:18] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:18, systemid=3, lat=35.0728522, lon=129.0905961, alt=30.029, dist_traveled=null, wp_dist=195, dist_to_home=1.3462145391476521E7, vertical_speed=-0.029787168, ground_speed=25.472692, wind_vel=0.16766459, airspeed=24.972065, gps_hdop=1.21, roll=-0.17, pitch=-2.64, yaw=32.61, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:19] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:19, systemid=3, lat=35.0730431, lon=129.0907486, alt=30.033, dist_traveled=null, wp_dist=169, dist_to_home=1.3462148987727262E7, vertical_speed=0.018875789, ground_speed=25.47343, wind_vel=0.17378278, airspeed=24.96833, gps_hdop=1.21, roll=-0.22, pitch=-2.57, yaw=32.63, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:20] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:20, systemid=3, lat=35.0732358, lon=129.0909022, alt=30.05, dist_traveled=null, wp_dist=144, dist_to_home=1.3462152589892214E7, vertical_speed=-0.00660011, ground_speed=25.496378, wind_vel=0.17911641, airspeed=24.956402, gps_hdop=1.21, roll=0.14, pitch=-2.58, yaw=32.49, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:21] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:21, systemid=3, lat=35.073427, lon=129.0910548, alt=30.062, dist_traveled=null, wp_dist=118, dist_to_home=1.3462156180022065E7, vertical_speed=-0.0062062144, ground_speed=25.516695, wind_vel=0.18387316, airspeed=25.002731, gps_hdop=1.21, roll=0.17, pitch=-2.62, yaw=32.47, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:22] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:22, systemid=3, lat=35.0736197, lon=129.0912086, alt=30.083, dist_traveled=null, wp_dist=93, dist_to_home=1.3462159798420833E7, vertical_speed=0.0018568017, ground_speed=25.509333, wind_vel=0.18920468, airspeed=25.000181, gps_hdop=1.21, roll=0.25, pitch=-2.63, yaw=32.64, ch3percent=65.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1652, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:23] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:23, systemid=3, lat=35.0738112, lon=129.0913623, alt=30.087, dist_traveled=null, wp_dist=67, dist_to_home=1.3462163464888966E7, vertical_speed=-0.00707743, ground_speed=25.513481, wind_vel=0.19369501, airspeed=24.954176, gps_hdop=1.21, roll=-0.17, pitch=-2.64, yaw=32.75, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:24, systemid=3, lat=35.0740024, lon=129.0915157, alt=30.092, dist_traveled=null, wp_dist=644, dist_to_home=1.346216712060188E7, vertical_speed=-0.2151235, ground_speed=25.491238, wind_vel=0.19885002, airspeed=24.893301, gps_hdop=1.21, roll=55.38, pitch=-4.46, yaw=37.71, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:25, systemid=3, lat=35.0741328, lon=129.0917274, alt=30.163, dist_traveled=null, wp_dist=664, dist_to_home=1.3462178443498991E7, vertical_speed=1.8890697, ground_speed=24.02315, wind_vel=0.20273136, airspeed=24.060482, gps_hdop=1.21, roll=53.17, pitch=4.29, yaw=85.69, ch3percent=44.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1446, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:26] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:26, systemid=3, lat=35.0741261, lon=129.0919848, alt=30.638, dist_traveled=null, wp_dist=671, dist_to_home=1.34621999836792E7, vertical_speed=-1.6793942, ground_speed=23.094517, wind_vel=0.20436141, airspeed=22.784847, gps_hdop=1.21, roll=54.85, pitch=-2.89, yaw=104.78, ch3percent=44.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1448, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:27] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:27, systemid=3, lat=35.0740407, lon=129.0922127, alt=28.979, dist_traveled=null, wp_dist=669, dist_to_home=1.34622227932556E7, vertical_speed=-1.2778261, ground_speed=23.387386, wind_vel=0.20388535, airspeed=22.889164, gps_hdop=1.21, roll=55.40, pitch=-1.57, yaw=136.63, ch3percent=57.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1574, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:28] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:28, systemid=3, lat=35.0738671, lon=129.0923529, alt=27.863, dist_traveled=null, wp_dist=657, dist_to_home=1.346224252001871E7, vertical_speed=-0.48864168, ground_speed=23.866129, wind_vel=0.20048183, airspeed=23.289148, gps_hdop=1.21, roll=53.46, pitch=0.02, yaw=167.64, ch3percent=64.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1646, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 05:07:29] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:07:29, systemid=3, lat=35.0736545, lon=129.0923695, alt=27.371, dist_traveled=null, wp_dist=636, dist_to_home=1.346225388931889E7, vertical_speed=-0.50213933, ground_speed=24.158216, wind_vel=0.19350137, airspeed=23.632277, gps_hdop=1.21, roll=46.87, pitch=-0.75, yaw=-168.67, ch3percent=62.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1620, waypoints=[], home_location={lon=0.0, lat=0.0}}
